Source IP,Source Port,Source Domain,Destination IP,Destination Port,Destination Domain,Protocol
172.217.17.66,443,ams16s30-in-f66.1e100.net,192.168.100.58,61499,192.168.100.58,UDP
192.168.100.58,38525,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58897,192.168.100.58,162.247.243.29,443,162.247.243.29,TCP
192.168.100.58,59372,192.168.100.58,172.217.21.42,443,fjr01s02-in-f10.1e100.net,TCP
192.168.100.58,60373,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,62532,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,44622,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,38038,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59535,192.168.100.58,45.54.49.1,443,1.49.54.45.ptr.anycast.net,TCP
142.250.181.138,443,fjr04s09-in-f10.1e100.net,192.168.100.58,58883,192.168.100.58,TCP
192.168.100.58,58796,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59448,192.168.100.58,52.168.117.174,443,52.168.117.174,TCP
192.168.100.58,58321,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.189.172.33,443,20.189.172.33,192.168.100.58,59269,192.168.100.58,TCP
162.247.243.29,443,162.247.243.29,192.168.100.58,58897,192.168.100.58,TCP
192.168.100.58,7330,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,0,192.168.100.58,224.0.0.251,0,mdns.mcast.net,Other
140.82.112.21,443,lb-140-82-112-21-iad.github.com,192.168.100.58,59604,192.168.100.58,TCP
142.250.181.138,443,fjr04s09-in-f10.1e100.net,192.168.100.58,58893,192.168.100.58,TCP
192.168.100.58,49951,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
162.247.243.29,443,162.247.243.29,192.168.100.58,59246,192.168.100.58,TCP
192.168.100.58,65523,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59482,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,26249,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63091,192.168.100.58,UDP
104.16.103.112,443,104.16.103.112,192.168.100.58,59385,192.168.100.58,TCP
192.168.100.58,0,192.168.100.58,172.224.19.11,0,a172-224-19-11.source.akaquill.net,Other
192.168.100.58,59015,192.168.100.58,54.236.110.9,443,ec2-54-236-110-9.compute-1.amazonaws.com,TCP
192.168.100.58,8320,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
162.247.243.29,443,162.247.243.29,192.168.100.58,59121,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,54169,192.168.100.58,UDP
192.168.100.58,57620,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,64303,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,34330,192.168.100.58,UDP
192.168.100.58,31866,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
17.253.18.197,443,inbom5-vip-bx-002.a.aaplimg.com,192.168.100.58,53399,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,33851,192.168.100.58,UDP
192.168.100.58,59427,192.168.100.58,3.220.214.60,443,ec2-3-220-214-60.compute-1.amazonaws.com,TCP
192.168.100.58,55535,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,57132,192.168.100.58,104.16.103.112,443,104.16.103.112,TCP
192.168.100.58,54603,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59526,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,56147,192.168.100.58,UDP
192.168.100.58,59396,192.168.100.58,142.250.181.132,443,fjr04s09-in-f4.1e100.net,TCP
192.168.100.58,59644,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,42127,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,47154,192.168.100.58,UDP
192.168.100.58,58488,192.168.100.58,17.253.84.251,123,hkhkg1-ntp-004.aaplimg.com,UDP
104.18.32.47,443,104.18.32.47,192.168.100.58,59349,192.168.100.58,TCP
192.168.100.58,61518,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59204,192.168.100.58,104.26.6.30,443,104.26.6.30,TCP
192.168.100.58,64384,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,63474,192.168.100.58,239.255.255.250,1900,239.255.255.250,UDP
192.168.100.58,47184,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,44196,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,63652,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,61012,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,UDP
104.18.32.47,443,104.18.32.47,192.168.100.58,59103,192.168.100.58,TCP
192.168.100.58,33851,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,192.168.100.58,59019,192.168.100.58,TCP
192.168.100.58,59435,192.168.100.58,140.82.112.22,443,lb-140-82-112-22-iad.github.com,TCP
192.168.100.58,58888,192.168.100.58,104.18.32.47,443,104.18.32.47,TCP
192.168.100.58,18638,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59585,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,51893,192.168.100.58,UDP
192.168.100.58,48417,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59023,192.168.100.58,65.1.97.76,443,ec2-65-1-97-76.ap-south-1.compute.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,57981,192.168.100.58,UDP
192.168.100.58,58906,192.168.100.58,104.18.32.47,443,104.18.32.47,TCP
192.168.100.58,53723,192.168.100.58,239.255.255.250,1900,239.255.255.250,UDP
192.168.100.58,64790,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.207.73.82,443,20.207.73.82,192.168.100.58,59641,192.168.100.58,TCP
192.168.100.58,59072,192.168.100.58,65.1.97.76,443,ec2-65-1-97-76.ap-south-1.compute.amazonaws.com,TCP
140.18.192.168,0,140.18.192.168,100.58.0.0,0,100.58.0.0,Other
192.168.100.1,53,192.168.100.1,192.168.100.58,62028,192.168.100.58,UDP
104.26.6.30,443,104.26.6.30,192.168.100.58,58854,192.168.100.58,TCP
192.168.100.58,59309,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,TCP
0.0.0.0,68,0.0.0.0,255.255.255.255,67,broadcasthost,UDP
104.18.32.47,443,104.18.32.47,192.168.100.58,59004,192.168.100.58,TCP
192.168.100.58,61865,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58874,192.168.100.58,104.26.6.30,443,104.26.6.30,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,57308,192.168.100.58,UDP
192.168.100.58,49387,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,64170,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59412,192.168.100.58,13.67.9.5,443,13.67.9.5,TCP
192.168.100.58,58885,192.168.100.58,172.217.19.228,443,fjr02s13-in-f4.1e100.net,TCP
192.168.100.58,62877,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.189.172.32,443,20.189.172.32,192.168.100.58,58956,192.168.100.58,TCP
172.217.17.42,443,ams16s29-in-f42.1e100.net,192.168.100.58,59502,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,50304,192.168.100.58,UDP
192.168.100.58,23143,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,9281,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,49118,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.217.17.42,443,ams16s29-in-f42.1e100.net,192.168.100.58,59492,192.168.100.58,TCP
3.108.35.59,443,ec2-3-108-35-59.ap-south-1.compute.amazonaws.com,192.168.100.58,57087,192.168.100.58,TCP
192.168.100.58,52088,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
54.167.158.170,443,ec2-54-167-158-170.compute-1.amazonaws.com,192.168.100.58,59125,192.168.100.58,TCP
13.35.169.87,443,server-13-35-169-87.fjr50.r.cloudfront.net,192.168.100.58,57166,192.168.100.58,TCP
192.168.100.58,59353,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
142.250.181.132,443,fjr04s09-in-f4.1e100.net,192.168.100.58,59240,192.168.100.58,TCP
52.168.117.171,443,52.168.117.171,192.168.100.58,58850,192.168.100.58,TCP
192.168.100.58,64297,192.168.100.58,35.186.224.26,443,26.224.186.35.bc.googleusercontent.com,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63723,192.168.100.58,UDP
192.168.100.58,58756,192.168.100.58,142.250.181.74,443,fjr04s07-in-f10.1e100.net,UDP
192.168.100.58,59241,192.168.100.58,104.16.103.112,443,104.16.103.112,TCP
192.168.100.58,59507,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,63399,192.168.100.58,UDP
192.168.100.58,59236,192.168.100.58,3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,TCP
20.189.172.33,443,20.189.172.33,192.168.100.58,59272,192.168.100.58,TCP
104.16.102.112,443,104.16.102.112,192.168.100.58,59654,192.168.100.58,TCP
140.82.112.26,443,lb-140-82-112-26-iad.github.com,192.168.100.58,58308,192.168.100.58,TCP
192.168.100.58,51769,192.168.100.58,172.217.19.227,443,par21s11-in-f3.1e100.net,UDP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,59523,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,23765,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,53625,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,11018,192.168.100.58,UDP
192.168.100.58,59393,192.168.100.58,172.217.21.42,443,fjr01s02-in-f10.1e100.net,TCP
192.168.100.58,36924,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,35206,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59440,192.168.100.58,20.189.172.32,443,20.189.172.32,TCP
3.108.35.59,443,ec2-3-108-35-59.ap-south-1.compute.amazonaws.com,192.168.100.58,57079,192.168.100.58,TCP
192.168.100.58,51888,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,61342,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59621,192.168.100.58,20.207.73.82,443,20.207.73.82,TCP
192.168.100.58,49462,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
173.194.76.188,5228,ws-in-f188.1e100.net,192.168.100.58,57023,192.168.100.58,TCP
192.168.100.58,59485,192.168.100.58,172.64.155.209,443,172.64.155.209,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,16288,192.168.100.58,UDP
20.189.172.33,443,20.189.172.33,192.168.100.58,59295,192.168.100.58,TCP
192.168.100.58,47223,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58308,192.168.100.58,140.82.112.26,443,lb-140-82-112-26-iad.github.com,TCP
192.168.100.13,5353,192.168.100.13,224.0.0.251,5353,mdns.mcast.net,UDP
192.168.100.58,4228,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59402,192.168.100.58,20.189.173.18,443,20.189.173.18,TCP
192.168.100.58,58352,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,55917,192.168.100.58,172.217.19.206,443,fjr04s13-in-f14.1e100.net,UDP
192.168.100.58,59192,192.168.100.58,172.217.19.227,443,par21s11-in-f3.1e100.net,TCP
13.107.5.93,443,13.107.5.93,192.168.100.58,59461,192.168.100.58,TCP
142.250.181.138,443,fjr04s09-in-f10.1e100.net,192.168.100.58,58946,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,49462,192.168.100.58,UDP
192.168.100.58,57087,192.168.100.58,3.108.35.59,443,ec2-3-108-35-59.ap-south-1.compute.amazonaws.com,TCP
192.168.100.58,29688,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
17.253.18.208,443,inbom5-vip-get-001.b.aaplimg.com,192.168.100.58,53398,192.168.100.58,TCP
13.107.42.14,443,13.107.42.14,192.168.100.58,57391,192.168.100.58,TCP
3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,192.168.100.58,59236,192.168.100.58,TCP
192.168.100.58,21376,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
0.0.0.0,0,0.0.0.0,0.0.0.0,0,0.0.0.0,Other
192.168.100.58,53596,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,UDP
172.217.17.67,443,ams16s30-in-f67.1e100.net,192.168.100.58,59022,192.168.100.58,TCP
142.250.181.74,443,fjr04s07-in-f10.1e100.net,192.168.100.58,58756,192.168.100.58,UDP
192.168.100.58,42580,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
13.67.9.5,443,13.67.9.5,192.168.100.58,58984,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,60214,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,34569,192.168.100.58,UDP
192.168.100.58,23303,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,52966,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59177,192.168.100.58,UDP
192.168.100.58,58323,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59184,192.168.100.58,104.18.32.47,443,104.18.32.47,TCP
162.247.243.29,443,162.247.243.29,192.168.100.58,59368,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,52908,192.168.100.58,UDP
192.168.100.58,59746,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59041,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,60214,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,192.168.100.58,58908,192.168.100.58,TCP
35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,192.168.100.58,53237,192.168.100.58,UDP
192.168.100.58,56502,192.168.100.58,172.217.17.42,443,ams16s29-in-f42.1e100.net,UDP
119.152.6.98,3478,119.152.6.98,192.168.100.58,60426,192.168.100.58,UDP
192.168.100.58,36342,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.217.21.42,443,fjr01s02-in-f10.1e100.net,192.168.100.58,59415,192.168.100.58,TCP
192.168.100.58,59696,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,63005,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59607,192.168.100.58,13.107.5.93,443,13.107.5.93,TCP
192.168.100.58,64515,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53489,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63582,192.168.100.58,UDP
192.168.100.58,56563,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
104.26.6.30,443,104.26.6.30,192.168.100.58,59216,192.168.100.58,TCP
192.168.100.58,55500,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,37420,192.168.100.58,UDP
192.168.100.58,58871,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,19703,192.168.100.58,UDP
34.192.130.194,443,ec2-34-192-130-194.compute-1.amazonaws.com,192.168.100.58,58867,192.168.100.58,TCP
20.207.73.85,443,20.207.73.85,192.168.100.58,59647,192.168.100.58,TCP
34.192.130.194,443,ec2-34-192-130-194.compute-1.amazonaws.com,192.168.100.58,58915,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,57679,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,56704,192.168.100.58,UDP
192.168.100.58,58994,192.168.100.58,34.192.77.90,443,ec2-34-192-77-90.compute-1.amazonaws.com,TCP
192.168.100.58,64474,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59768,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58889,192.168.100.58,44.208.226.124,443,ec2-44-208-226-124.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,25529,192.168.100.58,UDP
192.168.100.58,59090,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,63652,192.168.100.58,UDP
192.168.100.58,11849,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58867,192.168.100.58,34.192.130.194,443,ec2-34-192-130-194.compute-1.amazonaws.com,TCP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,59432,192.168.100.58,TCP
192.168.100.58,59037,192.168.100.58,13.67.9.5,443,13.67.9.5,TCP
52.2.247.13,443,ec2-52-2-247-13.compute-1.amazonaws.com,192.168.100.58,58899,192.168.100.58,TCP
104.26.6.30,443,104.26.6.30,192.168.100.58,58863,192.168.100.58,TCP
192.168.100.58,58909,192.168.100.58,3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,TCP
192.168.100.58,63843,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,54173,192.168.100.58,UDP
192.168.100.58,65385,192.168.100.58,172.217.19.238,443,fjr02s13-in-f14.1e100.net,UDP
192.168.100.58,59394,192.168.100.58,13.67.9.5,443,13.67.9.5,TCP
104.199.65.9,4070,9.65.199.104.bc.googleusercontent.com,192.168.100.58,57065,192.168.100.58,TCP
192.168.100.58,24970,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,65523,192.168.100.58,UDP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,59133,192.168.100.58,TCP
192.168.100.58,58942,192.168.100.58,142.250.181.142,443,fjr04s09-in-f14.1e100.net,TCP
142.250.181.142,443,fjr04s09-in-f14.1e100.net,192.168.100.58,58843,192.168.100.58,TCP
192.168.100.58,59490,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
34.192.130.194,443,ec2-34-192-130-194.compute-1.amazonaws.com,192.168.100.58,58859,192.168.100.58,TCP
172.217.17.46,443,ams16s29-in-f46.1e100.net,192.168.100.58,59400,192.168.100.58,TCP
192.168.100.58,58858,192.168.100.58,104.22.15.220,443,104.22.15.220,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,59141,192.168.100.58,UDP
104.16.102.112,443,104.16.102.112,192.168.100.58,58947,192.168.100.58,TCP
192.168.100.58,59572,192.168.100.58,162.247.241.2,443,162.247.241.2,TCP
192.168.100.58,59238,192.168.100.58,172.64.155.209,443,172.64.155.209,TCP
192.168.100.58,54808,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,58002,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63843,192.168.100.58,UDP
192.168.100.58,56000,192.168.100.58,104.17.24.14,443,104.17.24.14,UDP
3.108.35.59,443,ec2-3-108-35-59.ap-south-1.compute.amazonaws.com,192.168.100.58,57084,192.168.100.58,TCP
192.168.100.58,24408,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58977,192.168.100.58,3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,TCP
35.167.233.38,443,ec2-35-167-233-38.us-west-2.compute.amazonaws.com,192.168.100.58,59472,192.168.100.58,TCP
192.168.100.58,53347,192.168.100.58,35.186.224.41,443,41.224.186.35.bc.googleusercontent.com,TCP
162.247.241.2,443,162.247.241.2,192.168.100.58,57077,192.168.100.58,TCP
104.26.6.30,443,104.26.6.30,192.168.100.58,58990,192.168.100.58,TCP
192.168.100.58,59651,192.168.100.58,140.82.113.21,443,lb-140-82-113-21-iad.github.com,TCP
192.168.100.58,57621,192.168.100.58,192.168.100.255,57621,192.168.100.255,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,57301,192.168.100.58,UDP
192.168.100.58,4848,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,30619,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58896,192.168.100.58,162.247.241.2,443,162.247.241.2,TCP
52.168.112.66,443,52.168.112.66,192.168.100.58,59384,192.168.100.58,TCP
192.168.100.58,53399,192.168.100.58,17.253.18.197,443,inbom5-vip-bx-002.a.aaplimg.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,61342,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,61865,192.168.100.58,UDP
192.168.100.58,54932,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,UDP
192.168.100.58,53299,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.207.73.85,443,20.207.73.85,192.168.100.58,59640,192.168.100.58,TCP
192.168.100.58,58915,192.168.100.58,34.192.130.194,443,ec2-34-192-130-194.compute-1.amazonaws.com,TCP
192.168.100.58,14703,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
162.247.241.2,443,162.247.241.2,192.168.100.58,58896,192.168.100.58,TCP
172.217.19.197,443,fjr04s13-in-f5.1e100.net,192.168.100.58,58924,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,53545,192.168.100.58,UDP
35.186.224.41,443,41.224.186.35.bc.googleusercontent.com,192.168.100.58,53347,192.168.100.58,TCP
192.168.100.58,58319,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,192.168.100.58,59387,192.168.100.58,TCP
192.168.100.58,60874,192.168.100.58,172.217.19.238,443,fjr02s13-in-f14.1e100.net,UDP
192.168.100.58,58953,192.168.100.58,3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,TCP
192.168.100.58,51301,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58506,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,29306,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59298,192.168.100.58,20.189.172.33,443,20.189.172.33,TCP
192.168.100.58,59031,192.168.100.58,172.217.17.74,443,ams16s30-in-f74.1e100.net,TCP
192.168.100.58,16190,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58903,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,TCP
108.139.79.25,443,server-108-139-79-25.dxb53.r.cloudfront.net,192.168.100.58,58857,192.168.100.58,TCP
192.168.100.58,36443,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59245,192.168.100.58,65.1.97.76,443,ec2-65-1-97-76.ap-south-1.compute.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,62532,192.168.100.58,UDP
192.168.100.58,63790,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
103.84.152.177,443,static.anycast.net,192.168.100.58,59169,192.168.100.58,TCP
192.168.100.58,59305,192.168.100.58,23.22.185.211,443,ec2-23-22-185-211.compute-1.amazonaws.com,TCP
192.168.100.58,58311,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,62595,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
